MunicipioNome | MunicipioCodigo | Ano | IES
Erros | 3132008 | 2018 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Itacambira | 3132008 | 2018 | ?
Erros | 3132008 | 2019 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Itacambira | 3132008 | 2019 | ?
Erros | 3132008 | 2020 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Itacambira | 3132008 | 2020 | ?
Erros | 3132107 | 2015 | [snisModel.ES005, snisModel.ES006]
Itacarambi | 3132107 | 2015 | ?
Erros | 3132107 | 2016 | [snisModel.ES005, snisModel.ES006]
Itacarambi | 3132107 | 2016 | ?
Erros | 3132107 | 2017 | [snisModel.ES005, snisModel.ES006]
Itacarambi | 3132107 | 2017 | ?
Erros | 3132107 | 2018 | [snisModel.ES005, snisModel.ES006]
Itacarambi | 3132107 | 2018 | ?
Erros | 3132107 | 2019 | [snisModel.ES005, snisModel.ES006]
Itacarambi | 3132107 | 2019 | ?
Erros | 3132107 | 2020 | [snisModel.ES005, snisModel.ES006]
Itacarambi | 3132107 | 2020 | ?
Erros | 3132909 | 2015 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Itamogi | 3132909 | 2015 | ?
Erros | 3132909 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Itamogi | 3132909 | 2016 | ?
Erros | 3132909 | 2017 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Itamogi | 3132909 | 2017 | ?
Erros | 3132909 | 2018 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Itamogi | 3132909 | 2018 | ?
Erros | 3132909 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Itamogi | 3132909 | 2019 | ?
Erros | 3132909 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Itamogi | 3132909 | 2020 | ?
Erros | 3133105 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Itanhandu | 3133105 | 2015 | ?
Erros | 3133105 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Itanhandu | 3133105 | 2016 | ?
Erros | 3133105 | 2017 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Itanhandu | 3133105 | 2017 | ?
Erros | 3133105 | 2018 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Itanhandu | 3133105 | 2018 | ?
Erros | 3133105 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Itanhandu | 3133105 | 2019 | ?
Erros | 3133105 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Itanhandu | 3133105 | 2020 | ?
Erros | 3133709 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Itatiaiuçu | 3133709 | 2015 | ?
Erros | 3133709 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Itatiaiuçu | 3133709 | 2016 | ?
Erros | 3133709 | 2017 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Itatiaiuçu | 3133709 | 2017 | ?
Erros | 3133709 | 2018 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Itatiaiuçu | 3133709 | 2018 | ?
Erros | 3133709 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Itatiaiuçu | 3133709 | 2019 | ?
Erros | 3133709 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Itatiaiuçu | 3133709 | 2020 | ?
Erros | 3133758 | 2015 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Itaú de Minas | 3133758 | 2015 | ?
Erros | 3133758 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Itaú de Minas | 3133758 | 2016 | ?
Erros | 3133758 | 2017 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Itaú de Minas | 3133758 | 2017 | ?
Erros | 3133758 | 2018 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Itaú de Minas | 3133758 | 2018 | ?
Erros | 3133758 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Itaú de Minas | 3133758 | 2019 | ?
Erros | 3133758 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Itaú de Minas | 3133758 | 2020 | ?
Erros | 3134301 | 2015 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Itumirim | 3134301 | 2015 | ?
Erros | 3134301 | 2016 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Itumirim | 3134301 | 2016 | ?
Erros | 3134301 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Itumirim | 3134301 | 2017 | ?
Erros | 3134301 | 2018 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Itumirim | 3134301 | 2018 | ?
Erros | 3134301 | 2019 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Itumirim | 3134301 | 2019 | ?
Erros | 3134301 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Itumirim | 3134301 | 2020 | ?
Erros | 3134806 | 2015 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Jacuí | 3134806 | 2015 | ?
Erros | 3134806 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Jacuí | 3134806 | 2016 | ?
Erros | 3134806 | 2017 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Jacuí | 3134806 | 2017 | ?
Erros | 3134806 | 2018 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Jacuí | 3134806 | 2018 | ?
Erros | 3134806 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Jacuí | 3134806 | 2019 | ?
Erros | 3134806 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Jacuí | 3134806 | 2020 | ?
Erros | 3135308 | 2015 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Japaraíba | 3135308 | 2015 | ?
Erros | 3135308 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Japaraíba | 3135308 | 2016 | ?
Erros | 3135308 | 2017 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Japaraíba | 3135308 | 2017 | ?
Erros | 3135308 | 2018 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Japaraíba | 3135308 | 2018 | ?
Erros | 3135308 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Japaraíba | 3135308 | 2019 | ?
Erros | 3135308 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Japaraíba | 3135308 | 2020 | ?
Erros | 3135605 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Jequitaí | 3135605 | 2015 | ?
Erros | 3135605 | 2016 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Jequitaí | 3135605 | 2016 | ?
Erros | 3135605 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Jequitaí | 3135605 | 2017 | ?
Erros | 3135605 | 2018 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Jequitaí | 3135605 | 2018 | ?
Erros | 3135605 | 2019 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Jequitaí | 3135605 | 2019 | ?
Erros | 3135605 | 2020 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Jequitaí | 3135605 | 2020 | ?
Erros | 3135704 | 2015 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Jequitibá | 3135704 | 2015 | ?
Erros | 3135704 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Jequitibá | 3135704 | 2016 | ?
Erros | 3135704 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Jequitibá | 3135704 | 2017 | ?
Erros | 3135704 | 2018 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Jequitibá | 3135704 | 2018 | ?
Erros | 3135704 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Jequitibá | 3135704 | 2019 | ?
Erros | 3135704 | 2020 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Jequitibá | 3135704 | 2020 | ?
Erros | 3135902 | 2015 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Jesuânia | 3135902 | 2015 | ?
Erros | 3135902 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Jesuânia | 3135902 | 2016 | ?
Erros | 3135902 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Jesuânia | 3135902 | 2017 | ?
Erros | 3135902 | 2018 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Jesuânia | 3135902 | 2018 | ?
Erros | 3135902 | 2019 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Jesuânia | 3135902 | 2019 | ?
Erros | 3135902 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Jesuânia | 3135902 | 2020 | ?
Erros | 3136009 | 2015 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Joaíma | 3136009 | 2015 | ?
Erros | 3136009 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Joaíma | 3136009 | 2016 | ?
Erros | 3136009 | 2017 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Joaíma | 3136009 | 2017 | ?
Erros | 3136009 | 2018 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Joaíma | 3136009 | 2018 | ?
Erros | 3136009 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Joaíma | 3136009 | 2019 | ?
Erros | 3136009 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Joaíma | 3136009 | 2020 | ?
Erros | 3136603 | 2015 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Nova União | 3136603 | 2015 | ?
Erros | 3136603 | 2016 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Nova União | 3136603 | 2016 | ?
Erros | 3136603 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Nova União | 3136603 | 2017 | ?
Erros | 3136603 | 2018 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Nova União | 3136603 | 2018 | ?
Erros | 3136603 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Nova União | 3136603 | 2019 | ?
Erros | 3136603 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Nova União | 3136603 | 2020 | ?
Erros | 3138500 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Liberdade | 3138500 | 2015 | ?
Erros | 3138500 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Liberdade | 3138500 | 2016 | ?
Erros | 3138500 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Liberdade | 3138500 | 2017 | ?
Erros | 3138500 | 2018 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Liberdade | 3138500 | 2018 | ?
Erros | 3138500 | 2019 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Liberdade | 3138500 | 2019 | ?
Erros | 3138500 | 2020 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Liberdade | 3138500 | 2020 | ?
Erros | 3138658 | 2015 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Lontra | 3138658 | 2015 | ?
Erros | 3138658 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Lontra | 3138658 | 2016 | ?
Erros | 3138658 | 2017 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Lontra | 3138658 | 2017 | ?
Erros | 3138658 | 2018 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Lontra | 3138658 | 2018 | ?
Erros | 3138658 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Lontra | 3138658 | 2019 | ?
Erros | 3138658 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Lontra | 3138658 | 2020 | ?
Erros | 3138674 | 2015 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Luisburgo | 3138674 | 2015 | ?
Erros | 3138674 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Luisburgo | 3138674 | 2016 | ?
Erros | 3138674 | 2017 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Luisburgo | 3138674 | 2017 | ?
Erros | 3138674 | 2018 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Luisburgo | 3138674 | 2018 | ?
Erros | 3138674 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Luisburgo | 3138674 | 2019 | ?
Erros | 3138674 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Luisburgo | 3138674 | 2020 | ?
Erros | 3138682 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Luislândia | 3138682 | 2015 | ?
Erros | 3138682 | 2016 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Luislândia | 3138682 | 2016 | ?
Erros | 3138682 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Luislândia | 3138682 | 2017 | ?
Erros | 3138682 | 2018 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Luislândia | 3138682 | 2018 | ?
Erros | 3138682 | 2019 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Luislândia | 3138682 | 2019 | ?
Erros | 3138682 | 2020 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Luislândia | 3138682 | 2020 | ?
Erros | 3138807 | 2015 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Luz | 3138807 | 2015 | ?
Erros | 3138807 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Luz | 3138807 | 2016 | ?
Erros | 3138807 | 2017 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Luz | 3138807 | 2017 | ?
Erros | 3138807 | 2018 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Luz | 3138807 | 2018 | ?
Erros | 3138807 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Luz | 3138807 | 2019 | ?
Erros | 3138807 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Luz | 3138807 | 2020 | ?
Erros | 3139102 | 2015 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Madre de Deus de Minas | 3139102 | 2015 | ?
Erros | 3139102 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Madre de Deus de Minas | 3139102 | 2016 | ?
Erros | 3139102 | 2017 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Madre de Deus de Minas | 3139102 | 2017 | ?
Erros | 3139102 | 2018 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Madre de Deus de Minas | 3139102 | 2018 | ?
Erros | 3139102 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Madre de Deus de Minas | 3139102 | 2019 | ?
Erros | 3139102 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Madre de Deus de Minas | 3139102 | 2020 | ?
Erros | 3139250 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Mamonas | 3139250 | 2015 | ?
Erros | 3139250 | 2016 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Mamonas | 3139250 | 2016 | ?
Erros | 3139250 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Mamonas | 3139250 | 2017 | ?
Erros | 3139250 | 2018 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Mamonas | 3139250 | 2018 | ?
Erros | 3139250 | 2019 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Mamonas | 3139250 | 2019 | ?
Erros | 3139250 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Mamonas | 3139250 | 2020 | ?
Erros | 3139300 | 2015 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Manga | 3139300 | 2015 | ?
Erros | 3139300 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Manga | 3139300 | 2016 | ?
Erros | 3139300 | 2017 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Manga | 3139300 | 2017 | ?
Erros | 3139300 | 2018 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Manga | 3139300 | 2018 | ?
Erros | 3139300 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Manga | 3139300 | 2019 | ?
Erros | 3139300 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Manga | 3139300 | 2020 | ?
Erros | 3139904 | 2015 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Maria da Fé | 3139904 | 2015 | ?
Erros | 3139904 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Maria da Fé | 3139904 | 2016 | ?
Erros | 3139904 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Maria da Fé | 3139904 | 2017 | ?
Erros | 3139904 | 2018 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Maria da Fé | 3139904 | 2018 | ?
Erros | 3139904 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Maria da Fé | 3139904 | 2019 | ?
Erros | 3139904 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Maria da Fé | 3139904 | 2020 | ?
Erros | 3140407 | 2015 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Marmelópolis | 3140407 | 2015 | ?
Erros | 3140407 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Marmelópolis | 3140407 | 2016 | ?
Erros | 3140407 | 2017 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Marmelópolis | 3140407 | 2017 | ?
Erros | 3140407 | 2018 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Marmelópolis | 3140407 | 2018 | ?
Erros | 3140407 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Marmelópolis | 3140407 | 2019 | ?
Erros | 3140407 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Marmelópolis | 3140407 | 2020 | ?
Erros | 3140506 | 2015 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Martinho Campos | 3140506 | 2015 | ?
Erros | 3140506 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Martinho Campos | 3140506 | 2016 | ?
Erros | 3140506 | 2017 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Martinho Campos | 3140506 | 2017 | ?
Erros | 3140506 | 2018 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Martinho Campos | 3140506 | 2018 | ?
Erros | 3140506 | 2019 | [snisModel.ES005, snisModel.ES006]
Martinho Campos | 3140506 | 2019 | ?
Erros | 3140506 | 2020 | [snisModel.ES005, snisModel.ES006]
Martinho Campos | 3140506 | 2020 | ?
Erros | 3140555 | 2015 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Mata Verde | 3140555 | 2015 | ?
Erros | 3140555 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Mata Verde | 3140555 | 2016 | ?
Erros | 3140555 | 2017 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Mata Verde | 3140555 | 2017 | ?
Erros | 3140555 | 2018 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Mata Verde | 3140555 | 2018 | ?
Erros | 3140555 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Mata Verde | 3140555 | 2019 | ?
Erros | 3140555 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Mata Verde | 3140555 | 2020 | ?
Erros | 3140852 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Matias Cardoso | 3140852 | 2015 | ?
Erros | 3140852 | 2016 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Matias Cardoso | 3140852 | 2016 | ?
Erros | 3140852 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Matias Cardoso | 3140852 | 2017 | ?
Erros | 3140852 | 2018 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Matias Cardoso | 3140852 | 2018 | ?
Erros | 3140852 | 2019 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Matias Cardoso | 3140852 | 2019 | ?
Erros | 3140852 | 2020 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Matias Cardoso | 3140852 | 2020 | ?
Erros | 3141306 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Medeiros | 3141306 | 2015 | ?
Erros | 3141306 | 2016 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Medeiros | 3141306 | 2016 | ?
Erros | 3141306 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Medeiros | 3141306 | 2017 | ?
Erros | 3141306 | 2018 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Medeiros | 3141306 | 2018 | ?
Erros | 3141306 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Medeiros | 3141306 | 2019 | ?
Erros | 3141306 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Medeiros | 3141306 | 2020 | ?
Erros | 3142403 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Moema | 3142403 | 2015 | ?
Erros | 3142403 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Moema | 3142403 | 2016 | ?
Erros | 3142403 | 2017 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Moema | 3142403 | 2017 | ?
Erros | 3142403 | 2018 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Moema | 3142403 | 2018 | ?
Erros | 3142403 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Moema | 3142403 | 2019 | ?
Erros | 3142403 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Moema | 3142403 | 2020 | ?
Erros | 3142700 | 2015 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Montalvânia | 3142700 | 2015 | ?
Erros | 3142700 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Montalvânia | 3142700 | 2016 | ?
Erros | 3142700 | 2017 | [snisModel.ES005, snisModel.ES006]
Montalvânia | 3142700 | 2017 | ?
Erros | 3142700 | 2018 | [snisModel.ES005, snisModel.ES006]
Montalvânia | 3142700 | 2018 | ?
Erros | 3142700 | 2019 | [snisModel.ES005, snisModel.ES006]
Montalvânia | 3142700 | 2019 | ?
Erros | 3142700 | 2020 | [snisModel.ES005, snisModel.ES006]
Montalvânia | 3142700 | 2020 | ?
Erros | 3143500 | 2015 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Morada Nova de Minas | 3143500 | 2015 | ?
Erros | 3143500 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Morada Nova de Minas | 3143500 | 2016 | ?
Erros | 3143500 | 2017 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Morada Nova de Minas | 3143500 | 2017 | ?
Erros | 3143500 | 2018 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Morada Nova de Minas | 3143500 | 2018 | ?
Erros | 3143500 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Morada Nova de Minas | 3143500 | 2019 | ?
Erros | 3143500 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Morada Nova de Minas | 3143500 | 2020 | ?
Erros | 3143807 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Munhoz | 3143807 | 2015 | ?
Erros | 3143807 | 2016 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Munhoz | 3143807 | 2016 | ?
Erros | 3143807 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Munhoz | 3143807 | 2017 | ?
Erros | 3143807 | 2018 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Munhoz | 3143807 | 2018 | ?
Erros | 3143807 | 2019 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Munhoz | 3143807 | 2019 | ?
Erros | 3143807 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Munhoz | 3143807 | 2020 | ?
Erros | 3144656 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Ninheira | 3144656 | 2015 | ?
Erros | 3144656 | 2016 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Ninheira | 3144656 | 2016 | ?
Erros | 3144656 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Ninheira | 3144656 | 2017 | ?
Erros | 3144656 | 2018 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Ninheira | 3144656 | 2018 | ?
Erros | 3144656 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Ninheira | 3144656 | 2019 | ?
Erros | 3144656 | 2020 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Ninheira | 3144656 | 2020 | ?
Erros | 3144672 | 2015 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Nova Belém | 3144672 | 2015 | ?
Erros | 3144672 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Nova Belém | 3144672 | 2016 | ?
Erros | 3144672 | 2017 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Nova Belém | 3144672 | 2017 | ?
Erros | 3144672 | 2018 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Nova Belém | 3144672 | 2018 | ?
Erros | 3144672 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Nova Belém | 3144672 | 2019 | ?
Erros | 3144672 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Nova Belém | 3144672 | 2020 | ?
Erros | 3144706 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Nova Era | 3144706 | 2015 | ?
Erros | 3144706 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
