MunicipioNome | MunicipioCodigo | Ano | IAB
Erros | 3144706 | 2015 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Nova Era | 3144706 | 2015 | ?
Nova Era | 3144706 | 2016 | 62.70185185185185
Nova Era | 3144706 | 2017 | 61.322222222222216
Erros | 3144706 | 2018 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Nova Era | 3144706 | 2018 | ?
Nova Era | 3144706 | 2019 | 33.333333333333336
Nova Era | 3144706 | 2020 | 33.333333333333336
Nova Resende | 3145109 | 2015 | 67.0394501000609
Nova Resende | 3145109 | 2016 | 66.00642445724414
Nova Resende | 3145109 | 2017 | 65.55875169606513
Nova Resende | 3145109 | 2018 | 65.80605722779636
Nova Resende | 3145109 | 2019 | 66.01450405012991
Nova Resende | 3145109 | 2020 | 66.80208308860958
Novo Oriente de Minas | 3145356 | 2015 | 50.38044649730563
Novo Oriente de Minas | 3145356 | 2016 | 51.95834324217202
Novo Oriente de Minas | 3145356 | 2017 | 62.53528355144983
Novo Oriente de Minas | 3145356 | 2018 | 40.48627149089043
Novo Oriente de Minas | 3145356 | 2019 | 40.697857889237206
Novo Oriente de Minas | 3145356 | 2020 | 41.66607510288066
Novorizonte | 3145372 | 2015 | 66.64444444444445
Novorizonte | 3145372 | 2016 | 53.518518518518526
Novorizonte | 3145372 | 2017 | 34.352718909150646
Novorizonte | 3145372 | 2018 | 38.97376923498165
Novorizonte | 3145372 | 2019 | 52.72309711286089
Novorizonte | 3145372 | 2020 | 64.80423280423281
Olaria | 3145406 | 2015 | 60.85185185185185
Olaria | 3145406 | 2016 | 64.32407407407408
Olaria | 3145406 | 2017 | 36.5462962962963
Olaria | 3145406 | 2018 | 49.50925925925926
Olaria | 3145406 | 2019 | 36.11111111111111
Olaria | 3145406 | 2020 | 37.5
Erros | 3145455 | 2015 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Olhos-d Água | 3145455 | 2015 | ?
Erros | 3145455 | 2016 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Olhos-d Água | 3145455 | 2016 | ?
Olhos-d Água | 3145455 | 2017 | 33.333333333333336
Olhos-d Água | 3145455 | 2018 | 38.682822288163536
Olhos-d Água | 3145455 | 2019 | 40.0871220440735
Olhos-d Água | 3145455 | 2020 | 66.61764705882354
Erros | 3145455 | 2015 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Olhos-D ÁGUA | 3145455 | 2015 | ?
Erros | 3145455 | 2016 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Olhos-D ÁGUA | 3145455 | 2016 | ?
Olhos-D ÁGUA | 3145455 | 2017 | 33.333333333333336
Olhos-D ÁGUA | 3145455 | 2018 | 38.682822288163536
Olhos-D ÁGUA | 3145455 | 2019 | 40.0871220440735
Olhos-D ÁGUA | 3145455 | 2020 | 66.61764705882354
Olímpio Noronha | 3145505 | 2015 | 65.56908212560386
Olímpio Noronha | 3145505 | 2016 | 66.11054937647457
Olímpio Noronha | 3145505 | 2017 | 66.13785450061653
Olímpio Noronha | 3145505 | 2018 | 66.14185952090946
Olímpio Noronha | 3145505 | 2019 | 66.01729598051156
Olímpio Noronha | 3145505 | 2020 | 66.46366220056841
Oliveira Fortes | 3145703 | 2015 | 66.58038507821902
Oliveira Fortes | 3145703 | 2016 | 61.560911481156886
Oliveira Fortes | 3145703 | 2017 | 55.376637386346125
Oliveira Fortes | 3145703 | 2018 | 58.06143445032334
Oliveira Fortes | 3145703 | 2019 | 50.86894586894587
Oliveira Fortes | 3145703 | 2020 | 46.118493909191585
Orizânia | 3145877 | 2015 | 47.40838739046319
Orizânia | 3145877 | 2016 | 46.49202964767996
Orizânia | 3145877 | 2017 | 45.1298245614035
Orizânia | 3145877 | 2018 | 43.42116705800504
Orizânia | 3145877 | 2019 | 48.298820058997045
Orizânia | 3145877 | 2020 | 55.398672720922114
Pains | 3146503 | 2015 | 65.73333333333333
Pains | 3146503 | 2016 | 71.41012216404887
Pains | 3146503 | 2017 | 72.9212543554007
Pains | 3146503 | 2018 | 72.51184668989546
Pains | 3146503 | 2019 | 73.5054587688734
Pains | 3146503 | 2020 | 75.07344173441736
Palma | 3146701 | 2015 | 54.00172907362876
Palma | 3146701 | 2016 | 49.923203769140166
Palma | 3146701 | 2017 | 54.49670917965674
Palma | 3146701 | 2018 | 50.68744136174775
Palma | 3146701 | 2019 | 47.32053047691915
Palma | 3146701 | 2020 | 51.99890321339234
Passa Tempo | 3147709 | 2015 | 69.25137544183188
Passa Tempo | 3147709 | 2016 | 66.24110362806864
Passa Tempo | 3147709 | 2017 | 61.84925580472316
Passa Tempo | 3147709 | 2018 | 63.71372316607401
Passa Tempo | 3147709 | 2019 | 62.00738155258225
Passa Tempo | 3147709 | 2020 | 72.43710346313351
Erros | 3147808 | 2015 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Passa-Vinte | 3147808 | 2015 | ?
Erros | 3147808 | 2016 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Passa-Vinte | 3147808 | 2016 | ?
Erros | 3147808 | 2017 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Passa-Vinte | 3147808 | 2017 | ?
Passa-Vinte | 3147808 | 2018 | 35.0
Passa-Vinte | 3147808 | 2019 | 35.0
Passa-Vinte | 3147808 | 2020 | 46.11111111111111
Paula Cândido | 3148301 | 2015 | 46.19973694099963
Paula Cândido | 3148301 | 2016 | 48.11114282995528
Paula Cândido | 3148301 | 2017 | 47.45420676808445
Paula Cândido | 3148301 | 2018 | 47.30679156908665
Paula Cândido | 3148301 | 2019 | 43.905325443786985
Paula Cândido | 3148301 | 2020 | 42.58478545999625
Pedras de Maria da Cruz | 3149150 | 2015 | 63.0613545816733
Pedras de Maria da Cruz | 3149150 | 2016 | 63.007030015797795
Pedras de Maria da Cruz | 3149150 | 2017 | 62.042007508397546
Pedras de Maria da Cruz | 3149150 | 2018 | 62.086912065439684
Pedras de Maria da Cruz | 3149150 | 2019 | 61.863017863930054
Pedras de Maria da Cruz | 3149150 | 2020 | 64.8167972645676
Erros | 3149606 | 2015 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Pequi | 3149606 | 2015 | ?
Pequi | 3149606 | 2016 | 66.28205128205128
Pequi | 3149606 | 2017 | 66.28205128205128
Pequi | 3149606 | 2018 | 66.39957264957265
Pequi | 3149606 | 2019 | 66.17820512820514
Pequi | 3149606 | 2020 | 90.18641975308641
Piedade do Rio Grande | 3150307 | 2015 | 57.193222286042506
Piedade do Rio Grande | 3150307 | 2016 | 58.53009060562709
Piedade do Rio Grande | 3150307 | 2017 | 58.19769258075968
Piedade do Rio Grande | 3150307 | 2018 | 59.90232558139535
Piedade do Rio Grande | 3150307 | 2019 | 59.13333333333333
Piedade do Rio Grande | 3150307 | 2020 | 62.46206685065931
Piedade dos Gerais | 3150406 | 2015 | 65.88701684836472
Piedade dos Gerais | 3150406 | 2016 | 59.00856621261059
Piedade dos Gerais | 3150406 | 2017 | 54.8128556544041
Piedade dos Gerais | 3150406 | 2018 | 55.926326218139245
Piedade dos Gerais | 3150406 | 2019 | 50.53685731984307
Piedade dos Gerais | 3150406 | 2020 | 49.50665708812261
Piracema | 3150604 | 2015 | 61.64943848902501
Erros | 3150604 | 2016 | [snisModel.IN049_AE]
Piracema | 3150604 | 2016 | ?
Piracema | 3150604 | 2017 | 64.91336069311446
Piracema | 3150604 | 2018 | 64.91336069311446
Erros | 3150604 | 2019 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Piracema | 3150604 | 2019 | ?
Piracema | 3150604 | 2020 | 65.72424242424243
Piraúba | 3151305 | 2015 | 43.87356678741878
Piraúba | 3151305 | 2016 | 42.702529140092366
Piraúba | 3151305 | 2017 | 55.58167839457909
Piraúba | 3151305 | 2018 | 57.167585502807555
Piraúba | 3151305 | 2019 | 61.95507912200102
Piraúba | 3151305 | 2020 | 64.41549439347604
Ponto Chique | 3152131 | 2015 | 70.4966360856269
Ponto Chique | 3152131 | 2016 | 72.42599388379205
Ponto Chique | 3152131 | 2017 | 73.97163120567376
Ponto Chique | 3152131 | 2018 | 55.427828746177376
Ponto Chique | 3152131 | 2019 | 56.73700305810397
Ponto Chique | 3152131 | 2020 | 57.79462759462759
Ponto dos Volantes | 3152170 | 2015 | 45.2310413552566
Ponto dos Volantes | 3152170 | 2016 | 41.96317103620475
Ponto dos Volantes | 3152170 | 2017 | 37.98087406161418
Ponto dos Volantes | 3152170 | 2018 | 40.84454409566517
Ponto dos Volantes | 3152170 | 2019 | 40.383824134485394
Ponto dos Volantes | 3152170 | 2020 | 49.17875067701751
Erros | 3152600 | 2015 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Pouso Alto | 3152600 | 2015 | ?
Erros | 3152600 | 2016 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Pouso Alto | 3152600 | 2016 | ?
Erros | 3152600 | 2017 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Pouso Alto | 3152600 | 2017 | ?
Erros | 3152600 | 2018 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Pouso Alto | 3152600 | 2018 | ?
Erros | 3152600 | 2019 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Pouso Alto | 3152600 | 2019 | ?
Erros | 3152600 | 2020 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Pouso Alto | 3152600 | 2020 | ?
Pratinha | 3153004 | 2015 | 64.63333333333334
Pratinha | 3153004 | 2016 | 64.76666666666667
Pratinha | 3153004 | 2017 | 64.53333333333333
Pratinha | 3153004 | 2018 | 64.5
Pratinha | 3153004 | 2019 | 64.23333333333333
Pratinha | 3153004 | 2020 | 66.66666666666667
Quartel Geral | 3153707 | 2015 | 76.05596330275229
Quartel Geral | 3153707 | 2016 | 73.03108852181278
Quartel Geral | 3153707 | 2017 | 76.4886524822695
Quartel Geral | 3153707 | 2018 | 68.68873849485652
Quartel Geral | 3153707 | 2019 | 71.3023935500126
Quartel Geral | 3153707 | 2020 | 85.15103785103786
Resende Costa | 3154200 | 2015 | 63.34512398314221
Resende Costa | 3154200 | 2016 | 62.5320931867249
Resende Costa | 3154200 | 2017 | 59.439183475428024
Resende Costa | 3154200 | 2018 | 59.34002344469564
Resende Costa | 3154200 | 2019 | 60.62510158425786
Resende Costa | 3154200 | 2020 | 66.68834080717488
Riacho dos Machados | 3154507 | 2015 | 61.04612161620579
Riacho dos Machados | 3154507 | 2016 | 61.36853317697645
Riacho dos Machados | 3154507 | 2017 | 63.194058786741714
Riacho dos Machados | 3154507 | 2018 | 62.04981783431882
Riacho dos Machados | 3154507 | 2019 | 61.206302955156026
Riacho dos Machados | 3154507 | 2020 | 62.54522173641474
Erros | 3154804 | 2015 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Rio Acima | 3154804 | 2015 | ?
Erros | 3154804 | 2016 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Rio Acima | 3154804 | 2016 | ?
Erros | 3154804 | 2017 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Rio Acima | 3154804 | 2017 | ?
Erros | 3154804 | 2018 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Rio Acima | 3154804 | 2018 | ?
Erros | 3154804 | 2019 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Rio Acima | 3154804 | 2019 | ?
Rio Acima | 3154804 | 2020 | 66.49659863945578
Rio do Prado | 3155108 | 2015 | 52.57107020393431
Rio do Prado | 3155108 | 2016 | 38.9792663476874
Rio do Prado | 3155108 | 2017 | 43.1604818340781
Rio do Prado | 3155108 | 2018 | 40.77074023703128
Rio do Prado | 3155108 | 2019 | 38.03799449257841
Rio do Prado | 3155108 | 2020 | 48.87531692766592
Erros | 3155900 | 2015 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Rio Preto | 3155900 | 2015 | ?
Erros | 3155900 | 2016 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Rio Preto | 3155900 | 2016 | ?
Rio Preto | 3155900 | 2017 | NaN
Rio Preto | 3155900 | 2018 | 40.3074074074074
Rio Preto | 3155900 | 2019 | 38.23827160493827
Rio Preto | 3155900 | 2020 | 41.46378600823045
Ritápolis | 3156106 | 2015 | 67.45916581429708
Ritápolis | 3156106 | 2016 | 65.45563682805063
Ritápolis | 3156106 | 2017 | 61.44462887566552
Ritápolis | 3156106 | 2018 | 59.147638697845025
Ritápolis | 3156106 | 2019 | 61.424148606811144
Ritápolis | 3156106 | 2020 | 62.73504273504273
Rochedo de Minas | 3156205 | 2015 | 66.10000000000001
Rochedo de Minas | 3156205 | 2016 | 66.16666666666667
Erros | 3156205 | 2017 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Rochedo de Minas | 3156205 | 2017 | ?
Rochedo de Minas | 3156205 | 2018 | 66.66666666666667
Rochedo de Minas | 3156205 | 2019 | 66.43333333333334
Rochedo de Minas | 3156205 | 2020 | 66.2
Santa Cruz do Escalvado | 3157401 | 2015 | 72.67247218190614
Santa Cruz do Escalvado | 3157401 | 2016 | 71.48888888888888
Santa Cruz do Escalvado | 3157401 | 2017 | 76.6480934809348
Santa Cruz do Escalvado | 3157401 | 2018 | 76.31620795107034
Santa Cruz do Escalvado | 3157401 | 2019 | 65.57155963302752
Santa Cruz do Escalvado | 3157401 | 2020 | 66.15775266792215
Santa Maria do Salto | 3158102 | 2015 | 51.59279768367716
Santa Maria do Salto | 3158102 | 2016 | 52.83302526186075
Santa Maria do Salto | 3158102 | 2017 | 49.951247165532884
Santa Maria do Salto | 3158102 | 2018 | 59.4610544217687
Santa Maria do Salto | 3158102 | 2019 | 46.622195022439826
Santa Maria do Salto | 3158102 | 2020 | 56.64604636880085
Santana da Vargem | 3158300 | 2015 | 75.02179596476272
Santana da Vargem | 3158300 | 2016 | 76.64047516816946
Santana da Vargem | 3158300 | 2017 | 76.61805398049445
Santana da Vargem | 3158300 | 2018 | 75.59269044473801
Santana da Vargem | 3158300 | 2019 | 73.45317725752508
Santana da Vargem | 3158300 | 2020 | 71.24933967247755
Santana do Deserto | 3158607 | 2015 | 36.390136295596
Santana do Deserto | 3158607 | 2016 | 47.84162378502001
Santana do Deserto | 3158607 | 2017 | 52.9451476793249
Santana do Deserto | 3158607 | 2018 | 66.9460500963391
Santana do Deserto | 3158607 | 2019 | 61.01286121286122
Santana do Deserto | 3158607 | 2020 | 66.85026519787841
Santana do Garambéu | 3158706 | 2015 | 57.73333333333333
Santana do Garambéu | 3158706 | 2016 | NaN
Santana do Garambéu | 3158706 | 2017 | 66.46666666666667
Santana do Garambéu | 3158706 | 2018 | 66.43333333333334
Erros | 3158706 | 2019 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
Santana do Garambéu | 3158706 | 2019 | ?
Santana do Garambéu | 3158706 | 2020 | 66.66666666666667
Santa Rita de Jacutinga | 3159308 | 2015 | 43.52380952380952
Santa Rita de Jacutinga | 3159308 | 2016 | 43.52380952380952
Santa Rita de Jacutinga | 3159308 | 2017 | 43.52380952380952
Santa Rita de Jacutinga | 3159308 | 2018 | 43.52380952380952
Santa Rita de Jacutinga | 3159308 | 2019 | 42.857142857142854
Santa Rita de Jacutinga | 3159308 | 2020 | 42.857142857142854
Santa Rosa da Serra | 3159704 | 2015 | 46.57474852584114
Santa Rosa da Serra | 3159704 | 2016 | 43.26525650376854
Santa Rosa da Serra | 3159704 | 2017 | 44.77917519742615
Santa Rosa da Serra | 3159704 | 2018 | 44.086802194256215
Santa Rosa da Serra | 3159704 | 2019 | 44.46320346320346
Santa Rosa da Serra | 3159704 | 2020 | 49.9626307922272
Santo Antônio do Grama | 3160108 | 2015 | 63.533882985220465
Santo Antônio do Grama | 3160108 | 2016 | 66.39855072463769
Santo Antônio do Grama | 3160108 | 2017 | 67.47888498111242
Santo Antônio do Grama | 3160108 | 2018 | 55.85706894321563
Santo Antônio do Grama | 3160108 | 2019 | 53.63368669022379
Santo Antônio do Grama | 3160108 | 2020 | 63.04647375673306
Santo Antônio do Jacinto | 3160306 | 2015 | 53.555923291060935
Santo Antônio do Jacinto | 3160306 | 2016 | 53.46194073213248
Santo Antônio do Jacinto | 3160306 | 2017 | 53.382599446926186
Santo Antônio do Jacinto | 3160306 | 2018 | 52.90874266295953
Santo Antônio do Jacinto | 3160306 | 2019 | 51.04876273653566
Santo Antônio do Jacinto | 3160306 | 2020 | 53.2019267822736
Santo Antônio do Retiro | 3160454 | 2015 | 65.45902140672783
Santo Antônio do Retiro | 3160454 | 2016 | 66.76238532110092
Santo Antônio do Retiro | 3160454 | 2017 | 66.57375886524822
Santo Antônio do Retiro | 3160454 | 2018 | 68.85474006116208
Santo Antônio do Retiro | 3160454 | 2019 | 80.42813455657493
Santo Antônio do Retiro | 3160454 | 2020 | 106.07448107448107
São Bento Abade | 3160801 | 2015 | 70.1359151682803
São Bento Abade | 3160801 | 2016 | 69.87308922858159
São Bento Abade | 3160801 | 2017 | 69.40108225108224
São Bento Abade | 3160801 | 2018 | 68.81994535519125
São Bento Abade | 3160801 | 2019 | 72.4313878080415
São Bento Abade | 3160801 | 2020 | 71.56519065190652
São Gonçalo do Pará | 3161809 | 2015 | 68.83265801788993
São Gonçalo do Pará | 3161809 | 2016 | 70.8536027405214
São Gonçalo do Pará | 3161809 | 2017 | 65.14916051040967
São Gonçalo do Pará | 3161809 | 2018 | 59.51275616896695
São Gonçalo do Pará | 3161809 | 2019 | 66.90961145194274
São Gonçalo do Pará | 3161809 | 2020 | 68.55936168103875
São Gonçalo do Rio Abaixo | 3161908 | 2015 | 65.13333333333334
São Gonçalo do Rio Abaixo | 3161908 | 2016 | 66.66666666666667
São Gonçalo do Rio Abaixo | 3161908 | 2017 | 66.63333333333334
São Gonçalo do Rio Abaixo | 3161908 | 2018 | 65.91431019708655
São Gonçalo do Rio Abaixo | 3161908 | 2019 | 66.66666666666667
São Gonçalo do Rio Abaixo | 3161908 | 2020 | 66.36666666666666
Erros | 3162252 | 2015 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
São João da Lagoa | 3162252 | 2015 | ?
São João da Lagoa | 3162252 | 2016 | 69.72105263157896
São João da Lagoa | 3162252 | 2017 | 70.02105263157894
São João da Lagoa | 3162252 | 2018 | 70.0877192982456
São João da Lagoa | 3162252 | 2019 | 70.0877192982456
São João da Lagoa | 3162252 | 2020 | 69.98771929824561
São João da Mata | 3162302 | 2015 | 76.29444444444444
São João da Mata | 3162302 | 2016 | 76.29444444444444
São João da Mata | 3162302 | 2017 | 67.18564080884943
São João da Mata | 3162302 | 2018 | 67.2523074755161
São João da Mata | 3162302 | 2019 | 66.58564080884943
São João da Mata | 3162302 | 2020 | 52.51897414218276
São João das Missões | 3162450 | 2015 | 90.2645259938838
São João das Missões | 3162450 | 2016 | 89.62782874617737
São João das Missões | 3162450 | 2017 | 85.44468085106382
São João das Missões | 3162450 | 2018 | 68.65076452599389
São João das Missões | 3162450 | 2019 | 57.249847094801225
São João das Missões | 3162450 | 2020 | 54.28449328449329
São José da Barra | 3162948 | 2015 | 69.12702535559679
São José da Barra | 3162948 | 2016 | 69.06047771008606
São José da Barra | 3162948 | 2017 | 68.99797746316094
São José da Barra | 3162948 | 2018 | 68.59434327439078
São José da Barra | 3162948 | 2019 | 69.19057879171947
São José da Barra | 3162948 | 2020 | 67.7298909925416
São José do Divino | 3163300 | 2015 | 48.80257252326218
São José do Divino | 3163300 | 2016 | 47.789381499726325
São José do Divino | 3163300 | 2017 | 62.380221458571974
São José do Divino | 3163300 | 2018 | 38.39779050736498
São José do Divino | 3163300 | 2019 | 6.889681208053692
São José do Divino | 3163300 | 2020 | 54.183581747305674
São Pedro da União | 3163904 | 2015 | 71.63013555787278
São Pedro da União | 3163904 | 2016 | 71.57419327801524
São Pedro da União | 3163904 | 2017 | 71.85077262693157
São Pedro da União | 3163904 | 2018 | 71.51721109940287
São Pedro da União | 3163904 | 2019 | 70.05628037861347
São Pedro da União | 3163904 | 2020 | 69.08928860800519
São Roque de Minas | 3164308 | 2015 | 62.960415566120794
São Roque de Minas | 3164308 | 2016 | 64.94762550881954
São Roque de Minas | 3164308 | 2017 | 66.22320462600261
São Roque de Minas | 3164308 | 2018 | 86.85973115137347
São Roque de Minas | 3164308 | 2019 | 89.41191245066379
São Roque de Minas | 3164308 | 2020 | 91.73236159400909
São Sebastião da Bela Vista | 3164407 | 2015 | 66.66666666666667
São Sebastião da Bela Vista | 3164407 | 2016 | 66.66666666666667
Erros | 3164407 | 2017 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
São Sebastião da Bela Vista | 3164407 | 2017 | ?
Erros | 3164407 | 2018 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
São Sebastião da Bela Vista | 3164407 | 2018 | ?
São Sebastião da Bela Vista | 3164407 | 2019 | 33.333333333333336
São Sebastião da Bela Vista | 3164407 | 2020 | 33.03333333333333
São Sebastião do Oeste | 3164605 | 2015 | 79.23792379237923
São Sebastião do Oeste | 3164605 | 2016 | 78.49361967009027
São Sebastião do Oeste | 3164605 | 2017 | 79.07801418439716
São Sebastião do Oeste | 3164605 | 2018 | 78.8605504587156
São Sebastião do Oeste | 3164605 | 2019 | 83.7788990825688
São Sebastião do Oeste | 3164605 | 2020 | 83.20243531202435
São Sebastião do Rio Verde | 3164902 | 2015 | 49.28528528528528
Erros | 3164902 | 2016 | [snisModel.AG012, snisModel.IN022_AE, snisModel.IN022_AE, snisModel.IN049_AE, snisModel.QD006, snisModel.QD007, snisModel.QD008, snisModel.QD009, snisModel.QD026, snisModel.QD019, snisModel.QD020, snisModel.QD027, snisModel.QD028]
São Sebastião do Rio Verde | 3164902 | 2016 | ?
São Sebastião do Rio Verde | 3164902 | 2017 | 66.39100932994063
São Sebastião do Rio Verde | 3164902 | 2018 | 66.48996324568844
São Sebastião do Rio Verde | 3164902 | 2019 | 66.54248163096348
São Sebastião do Rio Verde | 3164902 | 2020 | 66.65892912411017
São Tomás de Aquino | 3165107 | 2015 | 99.29358245329
